1,5.920000,0.032000,768,K__
1,5.952000,0.032000,768,K__
0,6.083000,0.041000,763,___
1,5.984000,0.032000,768,K__
0,6.042000,0.041000,192,___
1,6.016000,0.032000,768,K__
0,6.167000,0.041000,697,___
1,6.048000,0.032000,768,K__
1,6.080000,0.032000,768,K__
0,6.125000,0.041000,155,___
1,6.112000,0.032000,768,K__
0,6.292000,0.041000,828,___
1,6.144000,0.032000,768,K__
0,6.250000,0.041000,232,___
1,6.176000,0.032000,768,K__
0,6.208000,0.041000,214,___
1,6.208000,0.032000,768,K__
1,6.240000,0.032000,768,K__
0,6.417000,0.041000,744,___
1,6.272000,0.032000,768,K__
0,6.375000,0.041000,232,___
1,6.304000,0.032000,768,K__
0,6.333000,0.041000,174,___
1,6.336000,0.032000,768,K__
1,6.368000,0.032000,768,K__
0,6.542000,0.041000,648,___
1,6.400000,0.032000,768,K__
0,6.500000,0.041000,205,___
1,6.432000,0.032000,768,K__
0,6.458000,0.041000,210,___
1,6.464000,0.032000,768,K__
1,6.496000,0.032000,768,K__
0,6.667000,0.041000,695,___
1,6.528000,0.032000,768,K__
0,6.625000,0.041000,225,___
1,6.560000,0.032000,768,K__
0,6.583000,0.041000,221,___
1,6.592000,0.032000,768,K__
1,6.624000,0.032000,768,K__
0,6.792000,0.041000,699,___
1,6.656000,0.032000,768,K__
0,6.750000,0.041000,175,___
1,6.688000,0.032000,768,K__
0,6.708000,0.041000,189,___
1,6.720000,0.032000,768,K__
0,6.917000,0.041000,579,___
1,6.752000,0.032000,768,K__
1,6.784000,0.032000,768,K__
0,6.875000,0.041000,211,___
1,6.816000,0.032000,768,K__
0,6.833000,0.041000,155,___
1,6.848000,0.032000,768,K__
0,7.042000,0.041000,655,___
1,6.880000,0.032000,768,K__
1,6.912000,0.032000,768,K__
0,7.000000,0.041000,173,___
1,6.944000,0.032000,768,K__
0,6.958000,0.041000,198,___
1,6.976000,0.032000,768,K__
0,7.167000,0.041000,642,___
1,7.008000,0.032000,768,K__
1,7.040000,0.032000,768,K__
0,7.125000,0.041000,178,___
1,7.072000,0.032000,768,K__
0,7.083000,0.041000,177,___
1,7.104000,0.032000,768,K__
0,7.292000,0.041000,819,___
1,7.136000,0.032000,768,K__
0,7.250000,0.041000,228,___
1,7.168000,0.032000,768,K__
1,7.200000,0.032000,768,K__
0,7.208000,0.041000,180,___
1,7.232000,0.032000,768,K__
0,7.417000,0.041000,836,___
1,7.264000,0.032000,768,K__
0,7.375000,0.041000,138,___
1,7.296000,0.032000,768,K__
1,7.328000,0.032000,768,K__
0,7.333000,0.041000,144,___
1,7.360000,0.032000,768,K__
0,7.542000,0.041000,860,___
